popularity,followers,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
74,2448114,0.714,0.67,-6.053,0,0.0445,0.341,1.89E-06,0.0772,0.771,82.008
74,7350033,0.536,0.56,-5.668,1,0.26,0.0379,0,0.114,0.279,139.91
74,945948,0.476,0.864,-4.025,1,0.0946,0.156,0,0.0982,0.53,180.316
74,7350033,0.49,0.651,-6.24,1,0.251,0.246,0,0.233,0.46,164.213
74,8283892,0.523,0.847,-5.888,1,0.028,0.00309,1.21E-05,0.146,0.475,155.032
74,5177724,0.634,0.525,-8.968,1,0.47,0.0705,0,0.0729,0.49,130.271
74,7350033,0.851,0.702,-4.172,1,0.268,0.0854,0,0.374,0.179,126.94
74,7350033,0.571,0.525,-7.785,0,0.343,0.161,0,0.164,0.306,119.205
74,5242056,0.4,0.754,-3.899,1,0.0348,0.0186,0,0.316,0.231,160.031
74,3430640,0.729,0.65,-3.539,1,0.0313,0.0702,6.69E-05,0.0829,0.347,110.02
74,9913094,0.808,0.581,-5.43,1,0.07,0.0053,1.19E-05,0.0828,0.758,130.012
74,6126120,0.487,0.736,-3.269,1,0.0326,0.069,0,0.114,0.184,81.587
74,5242056,0.709,0.555,-3.506,1,0.0348,0.000269,0,0.0804,0.638,106
74,2282740,0.723,0.784,-4.74,0,0.297,0.172,2.77E-06,0.685,0.556,94.216
74,7350033,0.699,0.543,-8.879,1,0.138,0.0411,1.26E-06,0.178,0.14,130.064
74,7350033,0.727,0.599,-6.941,1,0.327,0.317,0,0.219,0.386,167.909
74,1808914,0.879,0.565,-8.809,1,0.037,0.412,0.000239,0.0798,0.685,114.009
74,11119860,0.493,0.586,-5.846,0,0.0402,0.21,0,0.119,0.492,155.999
74,6126120,0.628,0.87,-4.683,1,0.0455,0.0649,4.15E-05,0.349,0.622,119.975
74,5956459,0.687,0.702,-5.324,0,0.0455,0.0064,4.35E-05,0.204,0.284,129.956
74,7350033,0.442,0.737,-5.046,1,0.109,0.0589,0,0.102,0.21,112.93
74,5693663,0.366,0.847,-5.216,1,0.035,2.64E-05,0,0.228,0.606,166.17
74,5459316,0.718,0.684,-5.16,0,0.248,0.0182,0,0.233,0.856,146.084
74,5956459,0.58,0.846,-2.876,0,0.0573,0.00537,6.62E-06,0.145,0.366,129.998
74,6358614,0.723,0.809,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007
74,6126120,0.547,0.485,-5.368,1,0.0292,0.467,0,0.0736,0.243,145.057
74,1121669,0.835,0.691,-5.828,1,0.113,0.0159,1.44E-05,0.108,0.581,103.999
74,277004,0.815,0.715,-4.65,0,0.207,0.3,4.83E-06,0.091,0.786,176.007
74,2448114,0.65,0.745,-3.795,0,0.0333,0.0232,0,0.0754,0.167,88.032
74,7350033,0.421,0.609,-6.467,0,0.0594,0.0751,0,0.12,0.105,80.611
74,6510326,0.524,0.364,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24
74,7350033,0.781,0.487,-8.823,1,0.589,0.0335,0,0.163,0.344,95.879
74,6126120,0.348,0.408,-7.353,1,0.0364,0.658,0.00241,0.348,0.408,143.503
74,5459316,0.935,0.552,-9.373,0,0.335,0.111,0,0.0952,0.615,99.993
74,6126120,0.481,0.75,-5.593,0,0.0537,0.219,1.2E-06,0.0958,0.523,169.958
74,7350033,0.472,0.695,-5.008,0,0.443,0.239,0,0.0942,0.351,73.031
74,6126120,0.41,0.9,-4.249,0,0.0656,0.0167,1.09E-05,0.339,0.558,176.962
74,3437036,0.628,0.692,-5.64,1,0.202,0.00244,0.0129,0.668,0.0963,124.887
74,6126120,0.507,0.805,-4.611,0,0.0867,0.396,1.16E-06,0.106,0.513,167.983
74,6126120,0.456,0.679,-4.802,1,0.0324,0.176,0,0.103,0.483,184.075
74,5083107,0.516,0.792,-5.38,0,0.216,0.0235,0,0.404,0.524,121.189
74,5083107,0.859,0.533,-8.59,0,0.156,0.0293,0,0.138,0.514,96.453
74,6510326,0.612,0.423,-8.062,0,0.0508,0.588,0,0.117,0.18,135.841
74,9913094,0.514,0.91,-2.978,0,0.0714,0.00168,0.00187,0.224,0.472,145.907
74,2282740,0.449,0.698,-5.733,1,0.276,0.00615,0,0.325,0.516,83.373
74,6126120,0.496,0.577,-5.305,1,0.0257,0.234,2.4E-06,0.109,0.381,143.014
74,9913094,0.75,0.888,-4.524,1,0.0426,0.0147,1.11E-06,0.0759,0.935,115.973
74,5083107,0.771,0.895,-4.805,1,0.253,0.0499,0,0.571,0.771,96.576
74,2448114,0.644,0.517,-10.02,1,0.0803,0.0065,1.37E-06,0.158,0.464,169.799
74,5083107,0.564,0.717,-6.403,0,0.397,0.097,0,0.493,0.423,117.489
74,2448114,0.591,0.91,-4.593,1,0.0882,0.00492,0,0.0525,0.655,135.024
74,7350033,0.717,0.753,-4.01,0,0.314,0.0843,0,0.413,0.407,147.067
74,9913094,0.437,0.802,-5.063,1,0.111,0.0168,0,0.086,0.704,178.137
74,6126120,0.472,0.866,-3.771,1,0.0413,0.044,0,0.213,0.775,163.867
74,7350033,0.358,0.813,-2.54,1,0.272,0.033,0,0.561,0.439,157.99
74,5956459,0.596,0.738,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961
74,6126120,0.68,0.741,-5.055,1,0.0357,0.347,1.87E-06,0.117,0.635,127.024
74,5393811,0.663,0.777,-5.496,0,0.0375,0.0157,0.00829,0.0755,0.94,143.003
74,9913094,0.502,0.938,-3.114,1,0.13,0.00098,0,0.318,0.35,144.077
74,4063959,0.717,0.455,-8.303,1,0.0276,0.0846,0,0.11,0.389,127.812
74,7350033,0.889,0.496,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003
74,5956459,0.628,0.833,-4.126,0,0.0282,0.0079,1.48E-05,0.074,0.56,128.003
74,5393811,0.687,0.792,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015
74,6126120,0.484,0.783,-5.334,1,0.0308,0.0957,0.000118,0.107,0.594,137.918
74,5177724,0.838,0.771,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957
74,6126120,0.552,0.698,-4.817,1,0.0306,0.294,0.000103,0.0905,0.6,90.006
74,6358614,0.598,0.792,-4.043,0,0.0478,0.121,0,0.158,0.732,97.479
74,9913094,0.583,0.584,-5.362,0,0.0314,0.254,0,0.123,0.136,140.039
74,7350033,0.678,0.76,-5.546,1,0.221,0.0557,0,0.359,0.24,96.044
74,5459316,0.881,0.623,-9.662,1,0.119,0.257,1.5E-06,0.0964,0.745,88.953
74,6126120,0.482,0.823,-4.446,1,0.0661,0.0386,3.69E-05,0.0948,0.451,167.665
74,945948,0.592,0.891,-3.144,1,0.0512,0.0267,0,0.352,0.674,99.983
74,7350033,0.864,0.666,-5.525,1,0.234,0.0482,0,0.134,0.538,132.12
74,6126120,0.598,0.777,-6.676,0,0.0396,0.183,0,0.111,0.821,159.942
74,6126120,0.434,0.921,-2.248,0,0.0688,0.0207,0.00209,0.116,0.426,171.945
74,5083107,0.726,0.769,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985
74,8464248,0.407,0.558,-13.609,1,0.0552,0.0541,1.51E-06,0.34,0.777,71.815
74,3430640,0.654,0.623,-5.273,0,0.082,0.253,0,0.144,0.401,123.996
74,5083107,0.734,0.892,-1.856,1,0.125,0.0648,0,0.58,0.605,138.031
74,9913094,0.561,0.245,-6.372,1,0.0344,0.904,0,0.0933,0.402,109.558
74,7350033,0.7,0.693,-6.553,1,0.14,0.00375,0,0.314,0.525,133.981
74,7350033,0.734,0.493,-7.528,1,0.308,0.0467,0,0.0477,0.562,86.043
74,5393811,0.679,0.715,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435
74,6126120,0.673,0.76,-5.126,1,0.0361,0.0682,0.000116,0.309,0.807,113.063
74,5693663,0.433,0.778,-4.68,0,0.0371,0.00838,0,0.163,0.217,149.864
74,4304820,0.907,0.393,-7.636,0,0.0539,0.451,1.35E-06,0.135,0.202,104.949
74,7350033,0.681,0.63,-5.585,1,0.0385,0.00383,0,0.139,0.183,151.951
74,5956459,0.745,0.693,-5.479,0,0.034,0.339,0,0.123,0.248,98.039
74,9913094,0.633,0.866,-3.633,1,0.0443,0.0103,0,0.227,0.696,100.007
74,11490768,0.742,0.878,-3.127,0,0.128,0.000758,8.88E-05,0.286,0.564,114.965
74,7350033,0.821,0.72,-4.606,0,0.222,0.00902,7.07E-06,0.158,0.285,150.039
74,2448114,0.812,0.479,-6.47,1,0.0429,0.0485,0,0.102,0.0873,95.505
74,2448114,0.707,0.689,-7.097,0,0.0387,0.0255,0,0.383,0.41,119.987
74,7350033,0.503,0.795,-4.505,1,0.335,0.178,0,0.042,0.265,149.981
74,7350033,0.67,0.75,-4.954,1,0.205,0.0103,0,0.338,0.529,94.405
74,9913094,0.559,0.86,-4.04,1,0.05,0.0991,0,0.292,0.292,118.969
74,6126120,0.359,0.784,-4.404,1,0.0438,0.0181,2.72E-05,0.0989,0.444,78.494
74,7350033,0.683,0.854,-3.915,1,0.196,0.0948,0,0.267,0.131,92.006
74,6510326,0.832,0.469,-9.141,0,0.339,0.0807,8.26E-06,0.207,0.197,97.023
74,3430640,0.736,0.761,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999
74,7350033,0.655,0.835,-3.451,1,0.059,0.0459,0,0.409,0.165,91.035
74,5956459,0.718,0.926,-3.511,1,0.0494,0.027,1.76E-05,0.0513,0.54,108.018
74,6510326,0.5,0.638,-4.007,0,0.0756,0.66,0,0.366,0.698,81.145
74,7350033,0.682,0.639,-4.406,1,0.292,0.0284,0,0.197,0.183,89.09
74,3430640,0.503,0.748,-4.124,1,0.0619,0.0305,0,0.343,0.356,125.896
74,5177724,0.756,0.674,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995
74,7350033,0.92,0.53,-7.399,0,0.341,0.187,0,0.103,0.363,123.968
74,5083107,0.532,0.704,-3.895,0,0.26,0.093,0,0.184,0.591,96.004
74,5177724,0.603,0.783,-6.891,1,0.138,0.00353,0,0.216,0.182,87.154
74,9913094,0.509,0.812,-5.439,1,0.0537,0.00128,1.99E-05,0.214,0.689,159.878
74,2448114,0.531,0.752,-6.161,1,0.0305,0.0421,0,0.12,0.103,89.917
74,9913094,0.662,0.741,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131
74,6510326,0.414,0.314,-12.943,0,0.0548,0.25,1.47E-05,0.117,0.09,84.993
74,3430640,0.674,0.694,-7.076,0,0.109,0.313,7.17E-06,0.0752,0.203,101.993
74,2282740,0.772,0.861,-2.389,1,0.0898,0.135,0.000742,0.064,0.424,133.918
74,5177724,0.569,0.865,-3.844,0,0.266,0.0673,0,0.312,0.361,82.011
74,3437036,0.39,0.27,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177
74,7350033,0.511,0.718,-6.293,0,0.404,0.000322,0,0.111,0.267,166.42
74,8283892,0.515,0.934,-5.079,0,0.0371,7.94E-05,0.0047,0.327,0.894,152.24
74,6462457,0.487,0.478,-5.91,0,0.0536,0.704,0,0.121,0.288,137.799
74,5956459,0.503,0.741,-5.128,1,0.047,0.579,1.49E-06,0.0712,0.458,88.335
74,6126120,0.623,0.59,-5.014,1,0.028,0.646,0,0.295,0.579,137.071
74,11119860,0.31,0.663,-6.075,1,0.101,0.443,0,0.609,0.407,172.768
74,7350033,0.893,0.638,-7.959,1,0.32,0.0852,0,0.139,0.584,79.944
74,7350033,0.624,0.728,-6.39,1,0.465,0.141,0,0.106,0.599,152.088
74,2448114,0.868,0.916,-3.119,0,0.277,0.463,0,0.071,0.729,102.827
74,2448114,0.833,0.628,-7.041,1,0.141,0.0949,1.6E-06,0.282,0.645,106.328
74,9913094,0.209,0.872,-2.996,1,0.0757,0.217,0,0.0768,0.294,78.139
74,9913094,0.526,0.882,-4.006,1,0.0509,0.0014,0,0.144,0.424,144.982
74,5956459,0.728,0.616,-4.238,1,0.0645,0.378,0,0.105,0.508,99.962
74,7350033,0.778,0.573,-7.339,0,0.251,0.015,0,0.464,0.269,140.114
74,4304820,0.61,0.458,-11.336,1,0.36,0.696,0.000103,0.0852,0.246,192.099
74,4304820,0.417,0.58,-4.574,1,0.207,0.0307,1.45E-06,0.179,0.139,68.58
74,4304820,0.813,0.57,-8.409,0,0.265,0.0909,0,0.0982,0.676,109.07
74,7350033,0.647,0.823,-4.074,1,0.0478,0.0387,0,0.74,0.309,150.995
74,6126120,0.536,0.722,-4.163,1,0.0284,0.312,0,0.117,0.499,143.78
74,6126120,0.512,0.58,-6.658,0,0.029,0.621,1.72E-05,0.513,0.303,159.847
74,5242056,0.443,0.817,-3.729,1,0.0511,0.318,0,0.374,0.652,168.1
74,5693663,0.578,0.897,-3.906,1,0.0357,0.000666,0,0.0924,0.737,115.491
74,7350033,0.479,0.63,-5.628,0,0.133,0.0314,0,0.073,0.227,117.988
74,6358614,0.765,0.771,-6.99,1,0.347,0.0115,0.00237,0.606,0.394,194.072
74,3437036,0.298,0.38,-8.426,1,0.0287,0.778,5.62E-05,0.11,0.152,75.602
74,945948,0.491,0.907,-3.594,1,0.0481,0.0491,0,0.242,0.631,199.943
74,6126120,0.567,0.839,-4.048,0,0.0698,0.0489,0,0.103,0.903,160.062
74,8283892,0.474,0.959,-3.865,1,0.0748,0.000272,0,0.282,0.721,147.007
74,6358614,0.747,0.877,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991
74,1568348,0.68,0.84,-3.823,1,0.0414,0.0457,8.66E-06,0.143,0.468,104.975
74,5693663,0.553,0.853,-3.668,1,0.0339,0.000684,0,0.126,0.506,122.023
74,2448114,0.548,0.883,-4.697,1,0.0766,0.212,0,0.0828,0.796,167.998
74,3430640,0.598,0.532,-6.833,0,0.0295,0.0668,3.22E-06,0.0617,0.261,74.963
74,7092193,0.683,0.59,-5.423,1,0.458,0.326,0,0.148,0.653,100.892
74,7350033,0.434,0.695,-7.464,0,0.485,0.0168,0,0.834,0.16,167.309
74,5956459,0.706,0.855,-5.377,1,0.215,0.0911,0,0.347,0.293,107.184
74,6126120,0.681,0.795,-6.652,1,0.049,0.305,9.41E-06,0.109,0.64,135.939
74,7350033,0.856,0.727,-5.616,1,0.277,0.013,0,0.117,0.286,146.044
74,6126120,0.43,0.841,-2.99,1,0.037,0.13,0,0.0517,0.489,180.977
74,7350033,0.488,0.803,-4.165,0,0.205,0.0786,0,0.215,0.319,167.329
74,1121669,0.849,0.707,-6.002,1,0.113,0.0266,8.58E-06,0.618,0.602,104.027
74,7350033,0.901,0.676,-7.033,1,0.251,0.0646,0,0.0863,0.452,85.018
74,7350033,0.773,0.623,-5.267,1,0.196,0.00194,0,0.133,0.13,153.1
74,9913094,0.692,0.908,-5.364,1,0.0677,0.0251,0,0.0933,0.513,124.042
74,5177724,0.554,0.758,-6.772,0,0.129,0.00203,0,0.3,0.35,134.897
74,6126120,0.526,0.85,-4.47,0,0.0313,0.023,0,0.0948,0.338,141.973
74,5459316,0.642,0.647,-6.312,0,0.428,0.517,0,0.0649,0.664,120.749
74,7350033,0.42,0.744,-5.033,1,0.396,0.398,8.54E-06,0.192,0.324,161.792
74,7350033,0.462,0.615,-6.429,1,0.215,0.23,0,0.0928,0.307,90.068
74,7350033,0.592,0.701,-4.014,0,0.0858,0.0451,0,0.327,0.282,129.501
74,2448114,0.778,0.79,-7.187,0,0.116,0.123,0,0.122,0.174,79.996
74,5177724,0.589,0.731,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908
74,9913094,0.569,0.532,-5.761,1,0.0322,0.628,0,0.117,0.19,133.883
74,5693663,0.416,0.741,-4.001,1,0.0335,0.00804,0,0.273,0.286,160.515
74,5083107,0.618,0.845,0.175,1,0.132,0.114,0,0.415,0.486,171.921
74,6126120,0.375,0.574,-5.305,1,0.0315,0.143,0,0.11,0.406,132.025
74,1433799,0.405,0.565,-9.266,0,0.0372,0.38,0.0195,0.107,0.166,159.892
74,7350033,0.628,0.75,-5.219,0,0.14,0.142,0,0.0946,0.374,87.008
74,945948,0.586,0.559,-6.725,1,0.05,0.639,0,0.0872,0.437,177.945
74,6358614,0.738,0.814,-4.414,0,0.0999,0.132,9.64E-06,0.126,0.483,119.041
74,7350033,0.766,0.703,-5.877,0,0.163,0.00807,0,0.0618,0.331,163.06
74,9913094,0.562,0.939,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044
74,5956459,0.509,0.781,-3.48,1,0.072,0.0398,0,0.0749,0.176,128
74,2448114,0.64,0.849,-3.994,1,0.357,0.354,0,0.587,0.666,163.925
74,9913094,0.446,0.701,-4.179,0,0.0295,0.0298,8.89E-06,0.0931,0.394,159.958
74,6126120,0.496,0.708,-5.175,1,0.0293,0.0512,1.06E-06,0.182,0.502,158.121
74,2448114,0.746,0.717,-5.788,0,0.127,0.189,0,0.0704,0.475,109.754
74,7350033,0.598,0.664,-5.086,1,0.426,0.011,0,0.539,0.315,149.17
74,5177724,0.731,0.774,-5.273,0,0.0555,0.434,3.34E-06,0.114,0.219,100.005
74,6126120,0.568,0.695,-3.828,1,0.0294,0.0688,0,0.15,0.218,135.926
74,6510326,0.617,0.525,-10.426,0,0.12,0.554,1.1E-06,0.135,0.377,135.781
74,9913094,0.6,0.787,-5.163,1,0.0366,0.043,0,0.358,0.608,127.977
74,11490768,0.776,0.875,-5.535,1,0.0575,0.0343,0,0.314,0.849,111.988
74,11119860,0.653,0.816,-4.353,1,0.167,0.228,0,0.0967,0.816,178.085
74,2448114,0.729,0.793,-4.716,1,0.0293,0.151,0,0.651,0.945,115.988
74,7350033,0.603,0.67,-4.809,1,0.25,0.0871,0,0.326,0.159,89.842
74,7350033,0.456,0.76,-3.015,0,0.0988,0.0337,0,0.228,0.189,148.063
74,2448114,0.827,0.765,-6.793,0,0.0366,2.96E-05,3.27E-06,0.131,0.545,111.011
74,7350033,0.624,0.752,-5.43,1,0.121,0.244,0,0.131,0.858,134.021
74,945948,0.523,0.837,-4.494,1,0.0335,0.301,0,0.172,0.523,82.006
74,7350033,0.657,0.711,-5.355,1,0.374,0.0135,0,0.221,0.368,86.957
74,5177724,0.712,0.562,-6.008,1,0.129,0.125,0,0.136,0.142,140
74,8283892,0.473,0.348,-11.1,1,0.0288,0.721,7.42E-05,0.0823,0.283,107.819
74,4304820,0.652,0.678,-6.183,1,0.0541,0.183,3.26E-05,0.106,0.28,72.989
74,6126120,0.433,0.928,-5.117,0,0.0512,0.0135,2.01E-06,0.32,0.552,155.938
74,5956459,0.69,0.622,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04
74,7350033,0.515,0.802,-2.655,0,0.283,0.18,0,0.241,0.279,76.069
74,7350033,0.519,0.57,-7.366,1,0.202,0.0254,0,0.0821,0.317,164.155
74,5177724,0.817,0.646,-5.12,0,0.249,0.0152,0,0.125,0.835,162.898
74,6126120,0.626,0.856,-4.114,1,0.0463,0.0081,3.8E-06,0.13,0.699,112.078
74,5459316,0.808,0.617,-9.32,0,0.442,0.113,0,0.734,0.632,149.962
74,5956459,0.568,0.794,-3.317,0,0.0371,0.398,3.95E-05,0.104,0.489,126.023
74,7350033,0.63,0.628,-4.016,1,0.327,0.0515,0,0.091,0.266,121.307
74,2945816,0.481,0.493,-6.447,1,0.0312,0.391,0,0.216,0.355,135.825
74,7350033,0.647,0.59,-9.931,1,0.247,0.0609,0,0.381,0.415,92.275
74,5177724,0.697,0.695,-6.631,0,0.112,0.161,0,0.221,0.588,123.001
74,6126120,0.543,0.88,-4.204,0,0.0365,0.035,0.000227,0.304,0.483,144.057
74,7350033,0.515,0.431,-8.251,1,0.257,0.665,0,0.147,0.184,141.392
74,2448114,0.866,0.771,-4.032,1,0.0385,0.232,0,0.182,0.719,97.656
74,7350033,0.642,0.909,-2.546,1,0.112,0.16,0,0.0651,0.938,140.021
74,4304820,0.789,0.419,-9.874,0,0.157,0.249,0.0257,0.123,0.542,117.988
74,5177724,0.826,0.597,-7.807,1,0.432,0.00278,0,0.156,0.35,118.044
74,5083107,0.615,0.648,-3.792,0,0.22,0.0411,0,0.277,0.26,169.912
74,2448114,0.574,0.636,-7.173,0,0.325,0.142,0,0.0962,0.781,179.979
74,9913094,0.49,0.798,-3.66,1,0.0489,0.0137,0,0.0627,0.479,149.109
74,2156307,0.726,0.431,-8.765,0,0.135,0.731,0,0.696,0.348,144.026
74,7350033,0.52,0.552,-7.178,0,0.489,0.211,0,0.139,0.554,172.306
74,6109826,0.473,0.996,-3.027,0,0.173,1.41E-05,0,0.26,0.0952,76.006
74,6358614,0.608,0.798,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943
74,6358614,0.803,0.743,-3.602,0,0.0681,0.105,2.12E-06,0.099,0.674,108.005
74,5177724,0.449,0.635,-8.301,1,0.275,0.0413,0,0.188,0.608,84.414
74,5083107,0.773,0.836,-2.326,0,0.153,0.283,2.1E-05,0.0828,0.497,112.01
74,7350033,0.65,0.597,-5.544,0,0.313,0.342,0,0.104,0.808,90.635
74,9913094,0.676,0.807,-5.131,1,0.029,0.0284,0,0.0701,0.443,95.956
73,4967307,0.728,0.415,-6.852,1,0.0639,0.401,0,0.0616,0.455,114.145
73,5899921,0.717,0.57,-5.459,0,0.161,0.114,0,0.2,0.894,134.018
73,4616640,0.616,0.954,-2.494,1,0.239,0.0597,0,0.669,0.571,103.915
73,3117779,0.885,0.615,-6.714,1,0.123,0.146,0,0.0651,0.598,97.999
73,3089534,0.596,0.815,-5.668,0,0.0755,0.0111,0,0.174,0.459,165.015
73,6402468,0.683,0.691,-6.435,0,0.23,0.0379,0,0.0578,0.295,73.469
73,3089534,0.871,0.743,-5.442,1,0.277,0.00212,0,0.141,0.576,130.977
73,1721675,0.683,0.796,-4.179,1,0.0285,0.111,0,0.197,0.531,90.031
73,4553475,0.711,0.774,-4.068,1,0.0308,0.0317,0,0.124,0.939,111.016
73,1721675,0.711,0.774,-4.068,1,0.0308,0.0317,0,0.124,0.939,111.016
73,4616640,0.713,0.746,-4.99,1,0.259,0.0402,0,0.601,0.47,135.021
73,6402468,0.83,0.52,-8.714,1,0.0376,0.000792,1.25E-05,0.0656,0.735,104.99
73,5899921,0.828,0.487,-6.142,0,0.0343,0.247,1.86E-05,0.136,0.761,85.027
73,6992618,0.565,0.491,-6.902,1,0.221,0.0049,0,0.137,0.337,175.694
73,3605319,0.635,0.434,-7.986,1,0.0298,0.171,1.09E-06,0.106,0.171,139.977
73,3117779,0.68,0.411,-9.761,1,0.434,0.0336,0,0.0889,0.161,193.131
73,3089534,0.706,0.572,-5.799,0,0.0326,0.0262,0,0.585,0.574,139.982
73,3089534,0.87,0.464,-8.337,1,0.178,0.205,0,0.0902,0.457,112.974
73,3605319,0.411,0.558,-7.393,1,0.038,0.162,3.79E-06,0.0879,0.379,81.274
73,3605319,0.684,0.715,-6.132,1,0.0336,0.159,0,0.181,0.564,96.018
73,3785614,0.385,0.808,-6.67,1,0.045,0.0629,0,0.33,0.546,129.22
73,9183517,0.814,0.813,-3.023,0,0.0561,0.03,9.33E-05,0.255,0.839,79.997
73,4616640,0.416,0.854,-4.34,1,0.0908,0.0127,0,0.416,0.102,142.948
73,6992618,0.61,0.725,-5.131,1,0.15,0.367,0,0.154,0.291,146.163
73,4616640,0.496,0.785,-3.472,1,0.306,0.0328,0,0.0941,0.357,170.02
73,11605452,0.69,0.622,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04
73,4616640,0.498,0.824,-5.091,1,0.247,0.00332,0,0.0757,0.332,145.639
73,3785614,0.637,0.89,-3.877,1,0.0312,0.0832,1.9E-06,0.0892,0.928,123.002
73,4553475,0.543,0.837,-6.448,1,0.0608,0.117,0,0.0872,0.506,168.056
73,3785614,0.693,0.335,-10.863,1,0.0395,0.338,0.000552,0.118,0.623,136.071
73,7691514,0.611,0.644,-7.607,0,0.0553,0.124,0,0.124,0.13,105.969
73,4553475,0.561,0.932,-4.443,1,0.0433,0.00841,4.97E-05,0.0992,0.495,126.116
73,4616640,0.734,0.746,-5.088,1,0.0762,0.00135,0,0.178,0.539,94.033
73,6402468,0.456,0.76,-3.015,0,0.0988,0.0337,0,0.228,0.189,148.063
73,1721675,0.549,0.713,-4.935,1,0.0306,0.185,0,0.112,0.463,162.989
73,511302,0.476,0.718,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932
73,4616640,0.579,0.809,-5.031,1,0.206,0.00154,0,0.564,0.258,88.99
73,6088345,0.402,0.969,-2.825,1,0.181,9.14E-05,0.0325,0.225,0.262,173.847
73,3605319,0.553,0.619,-7.101,1,0.0308,0.479,0,0.123,0.376,183.908
73,3117779,0.731,0.774,-5.273,0,0.0555,0.434,3.34E-06,0.114,0.219,100.005
73,5899921,0.606,0.655,-6.328,1,0.402,0.139,0,0.103,0.696,159.824
73,3322516,0.724,0.603,-6.553,1,0.406,0.0187,0,0.169,0.152,180.02
73,4616640,0.692,0.387,-7.87,1,0.285,0.0805,0.697,0.11,0.0941,173.916
73,6402468,0.597,0.733,-6.017,1,0.41,0.134,0,0.159,0.639,171.016
73,3605319,0.715,0.584,-8.231,1,0.0296,0.432,1.41E-06,0.095,0.609,90.99
73,11605452,0.376,0.821,-3.974,1,0.104,0.0785,0,0.0823,0.331,120.462
73,5241527,0.408,0.925,-4.88,1,0.0533,0.00877,0.000454,0.12,0.361,126.405
73,3605319,0.699,0.819,-5.111,1,0.058,0.0886,0,0.143,0.654,104.02
73,4553475,0.545,0.818,-6.38,1,0.0541,0.0369,0,0.101,0.679,109.019
73,6992618,0.827,0.702,-7.264,1,0.267,0.226,5.04E-05,0.158,0.694,130.02
73,3089534,0.839,0.665,-5.72,1,0.232,0.144,0,0.132,0.583,130.046
73,3605319,0.721,0.585,-4.184,1,0.0276,0.0143,2.42E-06,0.0682,0.355,99
73,6992618,0.653,0.453,-5.395,0,0.0351,0.307,0.00101,0.113,0.0405,111.737
73,4553475,0.507,0.493,-6.676,1,0.0267,0.0397,1.32E-06,0.102,0.261,97.85
73,1721675,0.621,0.791,-3.343,1,0.0265,0.0361,0,0.143,0.734,95.075
73,3322516,0.397,0.545,-8.052,0,0.0985,0.133,0,0.116,0.301,142.214
73,3785614,0.536,0.863,-5.081,0,0.0362,0.0658,0.172,0.118,0.405,89.979
73,4553475,0.595,0.389,-9.245,1,0.0349,0.418,1.39E-06,0.116,0.4,166.052
73,6992618,0.462,0.615,-6.429,1,0.215,0.23,0,0.0928,0.307,90.068
73,11605452,0.62,0.574,-7.788,0,0.0479,0.569,0,0.19,0.357,100.023
73,5899921,0.673,0.704,-8.056,1,0.36,0.196,0,0.0898,0.372,86.919
73,5241527,0.276,0.715,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028
73,4616640,0.602,0.71,-5.882,0,0.0966,0.00844,0,0.285,0.292,75.096
73,5899921,0.552,0.76,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702
73,4616640,0.955,0.587,-5.894,0,0.32,0.181,0,0.585,0.901,111.975
73,6992618,0.832,0.508,-6.913,0,0.149,0.0492,5.39E-05,0.107,0.75,109.352
73,6402468,0.352,0.758,-2.491,0,0.0434,0.536,0,0.161,0.653,84.281
73,3605319,0.633,0.778,-5.201,1,0.0465,0.147,0,0.117,0.926,101.092
73,4616640,0.657,0.853,-4.757,0,0.252,0.17,0,0.0956,0.746,173.066
73,6088345,0.463,0.962,-6.43,1,0.0704,0.000233,0.109,0.0906,0.66,94.003
73,6992618,0.767,0.543,-7.881,0,0.103,0.049,0,0.115,0.485,106.029
73,5899921,0.381,0.462,-8.014,1,0.124,0.891,0,0.199,0.542,80.08
73,2809289,0.63,0.605,-8.951,1,0.0414,0.484,9.29E-05,0.298,0.266,115.277
73,3117779,0.764,0.504,-6.781,0,0.106,0.135,0,0.143,0.678,85.545
