,Album_Id,Album_Type,Href,Album_Name,Label,Release_date,Release_date_precision,Total_tracks,Uri
1768,6kWZEtlgdfNxohXEgk8fo0,album,https://api.spotify.com/v1/albums/6kWZEtlgdfNxohXEgk8fo0,Because the Internet,Glassnote Entertainment Group LLC,2013-12-10,day,19,spotify:album:6kWZEtlgdfNxohXEgk8fo0
1769,7Et3bSTLLqdABO1qCxUplS,album,https://api.spotify.com/v1/albums/7Et3bSTLLqdABO1qCxUplS,Oxymoron (Deluxe),Schoolboy Q,2014-01-01,day,15,spotify:album:7Et3bSTLLqdABO1qCxUplS
1770,6MzkduOaEGhEJIoiukwGnU,single,https://api.spotify.com/v1/albums/6MzkduOaEGhEJIoiukwGnU,EW!,UMGRI Interscope,2014-10-08,day,1,spotify:album:6MzkduOaEGhEJIoiukwGnU
1771,0h2knr6qpiAq0tV5ri5JMF,album,https://api.spotify.com/v1/albums/0h2knr6qpiAq0tV5ri5JMF,The Days / Nights,Universal Music AB,2014-01-01,day,4,spotify:album:0h2knr6qpiAq0tV5ri5JMF
1772,7pnplSgRtopeTNyCxBJf4n,single,https://api.spotify.com/v1/albums/7pnplSgRtopeTNyCxBJf4n,Believe Me,CM/Republic,2014-05-28,day,1,spotify:album:7pnplSgRtopeTNyCxBJf4n
1773,5HIjf4zMkjAUFbiHJt4JBE,album,https://api.spotify.com/v1/albums/5HIjf4zMkjAUFbiHJt4JBE,Starr,Epic/Excuse My Liquor,2015-01-30,day,12,spotify:album:5HIjf4zMkjAUFbiHJt4JBE
1774,5rztP03SH5zmip4wygQoYD,single,https://api.spotify.com/v1/albums/5rztP03SH5zmip4wygQoYD,Errrbody,Epic/CMG,2014-07-14,day,1,spotify:album:5rztP03SH5zmip4wygQoYD
1775,6O1P8K69uFGvCfpyAvdsx1,album,https://api.spotify.com/v1/albums/6O1P8K69uFGvCfpyAvdsx1,The Swon Brothers,Arista Nashville,2014-10-13,day,11,spotify:album:6O1P8K69uFGvCfpyAvdsx1
1776,1JHNRou038CfCC0RZztDz8,album,https://api.spotify.com/v1/albums/1JHNRou038CfCC0RZztDz8,747,Capitol Records Nashville,2014-09-30,day,11,spotify:album:1JHNRou038CfCC0RZztDz8
1777,6Kssm2LosQ0WyLukFZkEG5,album,https://api.spotify.com/v1/albums/6Kssm2LosQ0WyLukFZkEG5,Demi,Hollywood Records,2013-01-01,day,13,spotify:album:6Kssm2LosQ0WyLukFZkEG5
1778,2swWrUelezIoSdBWStNisb,album,https://api.spotify.com/v1/albums/2swWrUelezIoSdBWStNisb,I Promise I Will Never Stop Going In (Deluxe Edition),"Think It's A Game Entertainment, LLC / Rich Homiez",2014-02-28,day,16,spotify:album:2swWrUelezIoSdBWStNisb
1779,1PMnpn5UMsYVP8bLT2v7U5,album,https://api.spotify.com/v1/albums/1PMnpn5UMsYVP8bLT2v7U5,Bulletproof Picasso,Columbia,2014-09-16,day,12,spotify:album:1PMnpn5UMsYVP8bLT2v7U5
1780,7hSGhpAzdMDnh1UVcwBomX,single,https://api.spotify.com/v1/albums/7hSGhpAzdMDnh1UVcwBomX,Bend Ova (feat. Tyga),Epic,2014-07-22,day,1,spotify:album:7hSGhpAzdMDnh1UVcwBomX
1781,4oktVvRuO1In9B7Hz0xm0a,album,https://api.spotify.com/v1/albums/4oktVvRuO1In9B7Hz0xm0a,This Is All Yours,Canvasback/ATL,2014-09-22,day,14,spotify:album:4oktVvRuO1In9B7Hz0xm0a
1782,6qBNm8dkdowRUUrN7uwR11,album,https://api.spotify.com/v1/albums/6qBNm8dkdowRUUrN7uwR11,My Own Lane (Expanded Edition),Tha Alumni Music Group/88 Classic/RCA Records,2014-01-06,day,18,spotify:album:6qBNm8dkdowRUUrN7uwR11
1783,6JXJKuUgJ3AKpU9gh9RJs6,album,https://api.spotify.com/v1/albums/6JXJKuUgJ3AKpU9gh9RJs6,"10,000 Towns",Big Machine Label Group,2013-01-01,day,11,spotify:album:6JXJKuUgJ3AKpU9gh9RJs6
1784,7pomP86PUhoJpY3fsC0WDQ,album,https://api.spotify.com/v1/albums/7pomP86PUhoJpY3fsC0WDQ,XSCAPE,Epic/MJJ,2014-05-09,day,17,spotify:album:7pomP86PUhoJpY3fsC0WDQ
1785,0c9M5cLGr4WuWYvgz3kxj6,album,https://api.spotify.com/v1/albums/0c9M5cLGr4WuWYvgz3kxj6,Seen It All: The Autobiography,Def Jam Recordings,2014-09-02,day,12,spotify:album:0c9M5cLGr4WuWYvgz3kxj6
1786,3RqeKO1rshRB82vEMnR1nN,single,https://api.spotify.com/v1/albums/3RqeKO1rshRB82vEMnR1nN,Good Kisser,RCA Records Label,2014-05-05,day,1,spotify:album:3RqeKO1rshRB82vEMnR1nN
1787,3zo0Hxh9rjJsdw2JAKReE3,single,https://api.spotify.com/v1/albums/3zo0Hxh9rjJsdw2JAKReE3,Turn Down for What,Columbia,2013-12-18,day,1,spotify:album:3zo0Hxh9rjJsdw2JAKReE3
1788,73I0czjxZIGfvYBpf1j98v,album,https://api.spotify.com/v1/albums/73I0czjxZIGfvYBpf1j98v,Crickets,Red Bow Records,2013-10-08,day,16,spotify:album:73I0czjxZIGfvYBpf1j98v
1789,3KYFjFzw34AhmlxQC8r5W6,album,https://api.spotify.com/v1/albums/3KYFjFzw34AhmlxQC8r5W6,Neon Future I,"Ultra Records, LLC",2014-09-29,day,10,spotify:album:3KYFjFzw34AhmlxQC8r5W6
1790,415fhs8Ft2VMFY0rWLK4BD,single,https://api.spotify.com/v1/albums/415fhs8Ft2VMFY0rWLK4BD,I Will Never Let You Down,Roc Nation/Columbia,2014-03-31,day,1,spotify:album:415fhs8Ft2VMFY0rWLK4BD
1791,1UrEMAvTDJdsJsZdsBux4h,album,https://api.spotify.com/v1/albums/1UrEMAvTDJdsJsZdsBux4h,We Are Tonight,Mercury Nashville,2013-01-01,day,10,spotify:album:1UrEMAvTDJdsJsZdsBux4h
1792,71C65HI7THrlkpHHa24YJX,album,https://api.spotify.com/v1/albums/71C65HI7THrlkpHHa24YJX,Lunatic,Epic,2014-01-27,day,12,spotify:album:71C65HI7THrlkpHHa24YJX
1793,20vMfB4zgelkULugladUD3,album,https://api.spotify.com/v1/albums/20vMfB4zgelkULugladUD3,Lights Out,Ingrid Michaelson (Spirit Music),2014-04-15,day,14,spotify:album:20vMfB4zgelkULugladUD3
1794,1116PKIKlArm87HVaPtonW,album,https://api.spotify.com/v1/albums/1116PKIKlArm87HVaPtonW,A Town Called Paradise (Deluxe),"Universal Music, a division of Universal International Music BV",2014-06-13,day,18,spotify:album:1116PKIKlArm87HVaPtonW
1795,4nXeW6UwZGBnv6zops27k4,album,https://api.spotify.com/v1/albums/4nXeW6UwZGBnv6zops27k4,Shakira. (Expanded Edition),RCA/Sony Latin Iberia,2014-03-14,day,15,spotify:album:4nXeW6UwZGBnv6zops27k4
1796,5IenxFp0vpnXBUxPcwJtbE,album,https://api.spotify.com/v1/albums/5IenxFp0vpnXBUxPcwJtbE,MKTO,Columbia/M2V,2012-01-01,year,11,spotify:album:5IenxFp0vpnXBUxPcwJtbE
1797,64fQ94AVziavTPdnkCS6Nj,album,https://api.spotify.com/v1/albums/64fQ94AVziavTPdnkCS6Nj,Bad Blood,Virgin Records Ltd,2013-01-01,day,15,spotify:album:64fQ94AVziavTPdnkCS6Nj
1798,6MzrSTAQdDR92tHLLAhYp0,album,https://api.spotify.com/v1/albums/6MzrSTAQdDR92tHLLAhYp0,Based on a True Story... (Deluxe Edition),Warner Records,2013-03-26,day,14,spotify:album:6MzrSTAQdDR92tHLLAhYp0
1799,3oliniukTX1w1MzJ6IIR3j,compilation,https://api.spotify.com/v1/albums/3oliniukTX1w1MzJ6IIR3j,rock girlies,Warner Music Group - X5 Music Group,2023-05-12,day,20,spotify:album:3oliniukTX1w1MzJ6IIR3j
1800,02ae5i5UAoFrt2peVox9Xd,album,https://api.spotify.com/v1/albums/02ae5i5UAoFrt2peVox9Xd,Let The Road,Silent Records/Giant Little Man,2014-01-01,day,10,spotify:album:02ae5i5UAoFrt2peVox9Xd
1801,0reUmyk0Eo5rJwRgoBssmc,single,https://api.spotify.com/v1/albums/0reUmyk0Eo5rJwRgoBssmc,Wild Life,Jack and Jack Music,2014-08-07,day,1,spotify:album:0reUmyk0Eo5rJwRgoBssmc
1802,5MQBzs5YlZlE28mD9yUItn,album,https://api.spotify.com/v1/albums/5MQBzs5YlZlE28mD9yUItn,PRISM (Deluxe),Capitol Records (CAP),2013-10-18,day,16,spotify:album:5MQBzs5YlZlE28mD9yUItn
1803,00no0cywmc15sIIoys7kM9,album,https://api.spotify.com/v1/albums/00no0cywmc15sIIoys7kM9,Trigga,Atlantic Records,2014-07-01,day,13,spotify:album:00no0cywmc15sIIoys7kM9
1804,3SHx7bBQFI4J8QRr6D5cOK,single,https://api.spotify.com/v1/albums/3SHx7bBQFI4J8QRr6D5cOK,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",Atlantic Records,2014-06-10,day,1,spotify:album:3SHx7bBQFI4J8QRr6D5cOK
1805,5HCNG2Ty0WwjMb5Q9MWuG5,single,https://api.spotify.com/v1/albums/5HCNG2Ty0WwjMb5Q9MWuG5,Chasing the Sun,RCA Records Label,2014-07-29,day,1,spotify:album:5HCNG2Ty0WwjMb5Q9MWuG5
1806,5lYzReGzcSNF0Gx47wm6qU,album,https://api.spotify.com/v1/albums/5lYzReGzcSNF0Gx47wm6qU,The 20/20 Experience - 2 of 2 (Deluxe),RCA Records Label,2013-09-27,day,13,spotify:album:5lYzReGzcSNF0Gx47wm6qU
1807,6HzHon4QSFPGPFIjjlZN0n,album,https://api.spotify.com/v1/albums/6HzHon4QSFPGPFIjjlZN0n,My Krazy Life,Def Jam Recordings,2014-03-18,day,14,spotify:album:6HzHon4QSFPGPFIjjlZN0n
1808,0rmhjUgoVa17LZuS8xWQ3v,album,https://api.spotify.com/v1/albums/0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,Universal Music New Zealand Limited,2013-09-27,day,10,spotify:album:0rmhjUgoVa17LZuS8xWQ3v
1809,36jlZKG1sNZQA2HbWdYveV,album,https://api.spotify.com/v1/albums/36jlZKG1sNZQA2HbWdYveV,Mandatory Fun,RCA Records Label,2014-07-15,day,12,spotify:album:36jlZKG1sNZQA2HbWdYveV
1810,6JdSCUch3Ic4oCV6lj9GeG,single,https://api.spotify.com/v1/albums/6JdSCUch3Ic4oCV6lj9GeG,TRXYE,EMI Recorded Music Australia Pty Ltd,2014-08-15,day,5,spotify:album:6JdSCUch3Ic4oCV6lj9GeG
1811,1xQUjeEsRKo7zLiOPAgTlD,album,https://api.spotify.com/v1/albums/1xQUjeEsRKo7zLiOPAgTlD,Redneck Crazy,Columbia Nashville,2013-09-27,day,11,spotify:album:1xQUjeEsRKo7zLiOPAgTlD
1812,0V4laGZGshNCpurfIdUhHv,album,https://api.spotify.com/v1/albums/0V4laGZGshNCpurfIdUhHv,"Oh, What A Life",Island Records,2014-01-01,day,11,spotify:album:0V4laGZGshNCpurfIdUhHv
1813,0UwpSCPnNPksM1meQJnBAF,album,https://api.spotify.com/v1/albums/0UwpSCPnNPksM1meQJnBAF,Rise Of An Empire (Deluxe Edition),Cash Money Records/Motown Records,2014-01-01,day,14,spotify:album:0UwpSCPnNPksM1meQJnBAF
1814,3fzJGkfNGFFQb5Fx42ABPm,album,https://api.spotify.com/v1/albums/3fzJGkfNGFFQb5Fx42ABPm,Let's Get It,eOne Music,2014-08-26,day,12,spotify:album:3fzJGkfNGFFQb5Fx42ABPm
1815,7lZs5r4oQV2nutddffLrg0,compilation,https://api.spotify.com/v1/albums/7lZs5r4oQV2nutddffLrg0,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),Walt Disney Records,2013-01-01,day,59,spotify:album:7lZs5r4oQV2nutddffLrg0
1816,0M2V8NYYyOBtj49lZ9Tvsl,album,https://api.spotify.com/v1/albums/0M2V8NYYyOBtj49lZ9Tvsl,Honest,Epic/Freebandz/A1,2014-04-17,day,18,spotify:album:0M2V8NYYyOBtj49lZ9Tvsl
1817,2tJoaDnwr0xWHD4OriSNtB,album,https://api.spotify.com/v1/albums/2tJoaDnwr0xWHD4OriSNtB,Love Is Everything,MCA Nashville,2013-01-01,day,13,spotify:album:2tJoaDnwr0xWHD4OriSNtB
1818,4oXEoK7WVM1lNbmB59IrJ1,album,https://api.spotify.com/v1/albums/4oXEoK7WVM1lNbmB59IrJ1,Pioneer,"Big Machine Label Group, LLC",2013-01-01,day,12,spotify:album:4oXEoK7WVM1lNbmB59IrJ1
1819,2F7tejLHzTqFq2XLol9ZGy,album,https://api.spotify.com/v1/albums/2F7tejLHzTqFq2XLol9ZGy,Global Warming: Meltdown (Deluxe Version),Mr.305/Polo Grounds Music/RCA Records,2012-01-01,year,17,spotify:album:2F7tejLHzTqFq2XLol9ZGy
1820,2SVSPhDBqChBe10hJh5owv,album,https://api.spotify.com/v1/albums/2SVSPhDBqChBe10hJh5owv,Hotel Cabana (Deluxe Version),Virgin Records Ltd,2014-01-01,day,21,spotify:album:2SVSPhDBqChBe10hJh5owv
1821,7uCnHbfLZEdH1733LZ2i2F,album,https://api.spotify.com/v1/albums/7uCnHbfLZEdH1733LZ2i2F,Off The Beaten Path (Deluxe Edition),"The Valory Music Co., LLC",2013-01-01,day,16,spotify:album:7uCnHbfLZEdH1733LZ2i2F
1822,4hx6sRvVQrgJLgTsYieKd5,single,https://api.spotify.com/v1/albums/4hx6sRvVQrgJLgTsYieKd5,Calm Down (feat. Eminem) - Single,The Conglomerate Entertainment,2014-06-30,day,1,spotify:album:4hx6sRvVQrgJLgTsYieKd5
1823,0iRTiQTZCcXvL4kd1lfk7X,album,https://api.spotify.com/v1/albums/0iRTiQTZCcXvL4kd1lfk7X,Never Regret,Craft Recordings,2013-05-07,day,12,spotify:album:0iRTiQTZCcXvL4kd1lfk7X
1824,5sgtN5B8rUr6nfUzJ4RRIk,album,https://api.spotify.com/v1/albums/5sgtN5B8rUr6nfUzJ4RRIk,A.K.A. (Deluxe),"Nuyorican Productions, Inc.",2014-06-17,day,14,spotify:album:5sgtN5B8rUr6nfUzJ4RRIk
1825,7G1441qDQeERZDyMipQPE8,album,https://api.spotify.com/v1/albums/7G1441qDQeERZDyMipQPE8,Forget The World (Deluxe),Wall Recordings,2014-01-01,day,16,spotify:album:7G1441qDQeERZDyMipQPE8
1826,1MPAZXwr16i3VNSSlSjtvn,album,https://api.spotify.com/v1/albums/1MPAZXwr16i3VNSSlSjtvn,Paula,The Neptunes,2014-07-29,day,15,spotify:album:1MPAZXwr16i3VNSSlSjtvn
1827,7p1fX8aUySrBdx4WSYspOu,album,https://api.spotify.com/v1/albums/7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe),Syco Music,2013-11-25,day,18,spotify:album:7p1fX8aUySrBdx4WSYspOu
1828,6htgf3qv7vGcsdxLCDxKp8,album,https://api.spotify.com/v1/albums/6htgf3qv7vGcsdxLCDxKp8,Night Visions,Kid Ina Korner / Interscope,2012-09-04,day,12,spotify:album:6htgf3qv7vGcsdxLCDxKp8
1829,73TNMu44lT0m1h1Nn6Bfiq,album,https://api.spotify.com/v1/albums/73TNMu44lT0m1h1Nn6Bfiq,Sail Out,Def Jam Recordings,2013-01-01,day,7,spotify:album:73TNMu44lT0m1h1Nn6Bfiq
1830,74PXwYZw2Z5UF6keoLp8qH,album,https://api.spotify.com/v1/albums/74PXwYZw2Z5UF6keoLp8qH,head or heart,Atlantic Records,2014-03-27,day,13,spotify:album:74PXwYZw2Z5UF6keoLp8qH
1831,1rzDtYMpZDhRgKNigB467r,album,https://api.spotify.com/v1/albums/1rzDtYMpZDhRgKNigB467r,Night Visions (Deluxe),Kid Ina Korner / Interscope,2012-09-04,day,16,spotify:album:1rzDtYMpZDhRgKNigB467r
1832,1ORxRsK3MrSLvh7VQTF01F,album,https://api.spotify.com/v1/albums/1ORxRsK3MrSLvh7VQTF01F,Ultraviolence (Deluxe),Polydor Records,2014-01-01,day,14,spotify:album:1ORxRsK3MrSLvh7VQTF01F
1833,1LZ6fdYr5t1xfCKhrHgTLb,single,https://api.spotify.com/v1/albums/1LZ6fdYr5t1xfCKhrHgTLb,Hangover,Silent Records/Universal Republic Records,2014-06-09,day,1,spotify:album:1LZ6fdYr5t1xfCKhrHgTLb
1834,6Xi4dJ9SudvC0ZoE5Krh3G,album,https://api.spotify.com/v1/albums/6Xi4dJ9SudvC0ZoE5Krh3G,Pop Psychology,Mercury Records,2014-01-01,day,10,spotify:album:6Xi4dJ9SudvC0ZoE5Krh3G
1835,7lpbyGc4fHsQkBTsfWVBhp,album,https://api.spotify.com/v1/albums/7lpbyGc4fHsQkBTsfWVBhp,The Blessed Unrest,Epic,2013-07-16,day,12,spotify:album:7lpbyGc4fHsQkBTsfWVBhp
1836,1gFBkV9OHutpaUvmey9pXL,compilation,https://api.spotify.com/v1/albums/1gFBkV9OHutpaUvmey9pXL,Flotando con Ritmo,UME - Global Clearing House,2023-06-30,day,28,spotify:album:1gFBkV9OHutpaUvmey9pXL
1837,6jnLafIyYLpSZQL7rcHj8e,album,https://api.spotify.com/v1/albums/6jnLafIyYLpSZQL7rcHj8e,Behind The Light (Deluxe),19 Recordings/Interscope,2014-01-01,day,15,spotify:album:6jnLafIyYLpSZQL7rcHj8e
1838,0dcqVluuyFBCScCqH7uAwx,album,https://api.spotify.com/v1/albums/0dcqVluuyFBCScCqH7uAwx,The Secret,BMG Rights Management (US) LLC,2014-01-01,year,9,spotify:album:0dcqVluuyFBCScCqH7uAwx
1839,305TANxsPTFkiqS4cEilx1,single,https://api.spotify.com/v1/albums/305TANxsPTFkiqS4cEilx1,XO,Columbia,2014-05-27,day,1,spotify:album:305TANxsPTFkiqS4cEilx1
1840,0OTjYdGtP7AbwOwbYsGhyi,album,https://api.spotify.com/v1/albums/0OTjYdGtP7AbwOwbYsGhyi,Magna Carta... Holy Grail,Roc Nation / Jay-Z,2013-07-04,day,16,spotify:album:0OTjYdGtP7AbwOwbYsGhyi
1841,5rbqupVSYwvEmXBUnFtUf7,album,https://api.spotify.com/v1/albums/5rbqupVSYwvEmXBUnFtUf7,Honest,Epic/Freebandz/A1,2014-04-22,day,18,spotify:album:5rbqupVSYwvEmXBUnFtUf7
1842,52ukyDfkPmF4X6EcSYVfVJ,album,https://api.spotify.com/v1/albums/52ukyDfkPmF4X6EcSYVfVJ,All The Little Lights,Nettwerk Music Group,2012-08-28,day,12,spotify:album:52ukyDfkPmF4X6EcSYVfVJ
1843,7ejGJQTpUZyAxpUkygTdIH,album,https://api.spotify.com/v1/albums/7ejGJQTpUZyAxpUkygTdIH,The Complete Season 6 Collection,Universal Motown Records Group,2014-05-21,day,11,spotify:album:7ejGJQTpUZyAxpUkygTdIH
1844,3mEM2ULIptDPwU07OLk1qy,single,https://api.spotify.com/v1/albums/3mEM2ULIptDPwU07OLk1qy,Stoner,2014,2014-02-04,day,1,spotify:album:3mEM2ULIptDPwU07OLk1qy
1845,6DN7GcZF1HywzrkGN6Eeqk,album,https://api.spotify.com/v1/albums/6DN7GcZF1HywzrkGN6Eeqk,The Marshall Mathers LP2 (Deluxe),Aftermath,2013-11-05,day,21,spotify:album:6DN7GcZF1HywzrkGN6Eeqk
1846,3vOgbDjgsZBAPwV2M3bNOj,album,https://api.spotify.com/v1/albums/3vOgbDjgsZBAPwV2M3bNOj,The Marshall Mathers LP2,Aftermath,2013-11-05,day,16,spotify:album:3vOgbDjgsZBAPwV2M3bNOj
1847,0uQnXXbHhO6BQ1vFcwMwT8,album,https://api.spotify.com/v1/albums/0uQnXXbHhO6BQ1vFcwMwT8,High Noon,Sea Gayle Records/Arista Nashville,2014-03-21,day,13,spotify:album:0uQnXXbHhO6BQ1vFcwMwT8
1848,3IWUFJCM3CvCCQIHQ4vtRK,album,https://api.spotify.com/v1/albums/3IWUFJCM3CvCCQIHQ4vtRK,More Than Just a Dream (Deluxe Edition),Elektra (NEK),2013-05-07,day,14,spotify:album:3IWUFJCM3CvCCQIHQ4vtRK
1849,6TvxpBzf9c8H1fsrAaQ8t3,album,https://api.spotify.com/v1/albums/6TvxpBzf9c8H1fsrAaQ8t3,Turn Blue,Nonesuch,2014-05-09,day,11,spotify:album:6TvxpBzf9c8H1fsrAaQ8t3
1850,2CIOGAByaHyjQ1EO55JSzC,album,https://api.spotify.com/v1/albums/2CIOGAByaHyjQ1EO55JSzC,= (Tour Edition),Atlantic Records UK,2022-05-27,day,23,spotify:album:2CIOGAByaHyjQ1EO55JSzC
1851,4GCuShg7xtOlfmxBbd4GcR,album,https://api.spotify.com/v1/albums/4GCuShg7xtOlfmxBbd4GcR,Jake Worthington,Big Loud Records,2023-04-07,day,13,spotify:album:4GCuShg7xtOlfmxBbd4GcR
1852,3q3vQKnkRSqCjjTAc6I5ai,album,https://api.spotify.com/v1/albums/3q3vQKnkRSqCjjTAc6I5ai,The Journey (Livin' Hits),Black River Entertainment,2013-09-03,day,12,spotify:album:3q3vQKnkRSqCjjTAc6I5ai
1853,14JRI2yc9nKosojndoQxTv,album,https://api.spotify.com/v1/albums/14JRI2yc9nKosojndoQxTv,Lift Your Spirit,Interscope,2014-01-01,day,10,spotify:album:14JRI2yc9nKosojndoQxTv
1854,1gKVOJVxDTqw9IaCbKaYd4,album,https://api.spotify.com/v1/albums/1gKVOJVxDTqw9IaCbKaYd4,Halcyon Nights,UMC (Universal Music Catalogue),2012-10-12,day,31,spotify:album:1gKVOJVxDTqw9IaCbKaYd4
1855,2fbj0gGFRAAtpnpDvIKO3V,single,https://api.spotify.com/v1/albums/2fbj0gGFRAAtpnpDvIKO3V,Animals,Silent Records/Republic Records,2016-12-16,day,1,spotify:album:2fbj0gGFRAAtpnpDvIKO3V
1856,06RHjAHWHTtuW1e0x4FIBt,album,https://api.spotify.com/v1/albums/06RHjAHWHTtuW1e0x4FIBt,The Complete Season 6 Collection (The Voice Performance),Universal Motown Records Group,2014-05-21,day,11,spotify:album:06RHjAHWHTtuW1e0x4FIBt
1857,0HSfuPAX1K9L5ekfcNIWuM,album,https://api.spotify.com/v1/albums/0HSfuPAX1K9L5ekfcNIWuM,Storyline,Atlantic Nashville,2014-05-06,day,14,spotify:album:0HSfuPAX1K9L5ekfcNIWuM
1858,3OeA4rJ9XJNAygyNyTc2sI,single,https://api.spotify.com/v1/albums/3OeA4rJ9XJNAygyNyTc2sI,#SELFIE,Dim Mak Inc,2014-01-01,day,1,spotify:album:3OeA4rJ9XJNAygyNyTc2sI
1859,1yOcLa4euMk9sV7rRJ89Dl,album,https://api.spotify.com/v1/albums/1yOcLa4euMk9sV7rRJ89Dl,Is There Anybody Out There?,Epic,2014-01-20,day,13,spotify:album:1yOcLa4euMk9sV7rRJ89Dl
1860,2P0JJ9p0o3unqi6EK4iDQw,single,https://api.spotify.com/v1/albums/2P0JJ9p0o3unqi6EK4iDQw,Beach House EP,Atlantic Records,2014-01-21,day,7,spotify:album:2P0JJ9p0o3unqi6EK4iDQw
1861,55dqQAnhnacYO5Z1TiSBLr,single,https://api.spotify.com/v1/albums/55dqQAnhnacYO5Z1TiSBLr,The Big Bang,Atlantic Records,2014-04-22,day,1,spotify:album:55dqQAnhnacYO5Z1TiSBLr
1862,7qjA5gbagHWVbqKUgVt49l,album,https://api.spotify.com/v1/albums/7qjA5gbagHWVbqKUgVt49l,Avril Lavigne (Expanded Edition),Epic,2013-11-01,day,16,spotify:album:7qjA5gbagHWVbqKUgVt49l
1863,177byugYOk12NcfRtWvghY,album,https://api.spotify.com/v1/albums/177byugYOk12NcfRtWvghY,Underground Luxury,Rebel Rock/Grand Hustle/Atlantic,2013-12-16,day,15,spotify:album:177byugYOk12NcfRtWvghY
1864,78bpIziExqiI9qztvNFlQu,album,https://api.spotify.com/v1/albums/78bpIziExqiI9qztvNFlQu,AM,Domino Recording Co,2013-09-09,day,12,spotify:album:78bpIziExqiI9qztvNFlQu
1865,3A24aBx6jZCAgovIbZUubC,album,https://api.spotify.com/v1/albums/3A24aBx6jZCAgovIbZUubC,Zion (Deluxe Edition),Hillsong (HIL),2013-02-26,day,18,spotify:album:3A24aBx6jZCAgovIbZUubC
1866,3C1R7nVZwUrvb6RG4Bod5U,album,https://api.spotify.com/v1/albums/3C1R7nVZwUrvb6RG4Bod5U,SoMo,Universal Records,2014-01-01,day,11,spotify:album:3C1R7nVZwUrvb6RG4Bod5U
1867,6edYDxspt9uQj21mbAfFIb,album,https://api.spotify.com/v1/albums/6edYDxspt9uQj21mbAfFIb,#willpower,Interscope,2013-01-01,day,15,spotify:album:6edYDxspt9uQj21mbAfFIb
1868,78bfZn6WFHAwutuhbD36sD,album,https://api.spotify.com/v1/albums/78bfZn6WFHAwutuhbD36sD,Slow Me Down,RCA Records Label Nashville,2014-03-10,day,11,spotify:album:78bfZn6WFHAwutuhbD36sD
1869,48cg8rR9la2Khk7VgavPMZ,single,https://api.spotify.com/v1/albums/48cg8rR9la2Khk7VgavPMZ,My Hitta,Def Jam Recordings,2013-01-01,day,1,spotify:album:48cg8rR9la2Khk7VgavPMZ
1870,2uXHwdc2aTcUP2EhXKhPRu,album,https://api.spotify.com/v1/albums/2uXHwdc2aTcUP2EhXKhPRu,Night Train,Broken Bow Records,2012-10-16,day,15,spotify:album:2uXHwdc2aTcUP2EhXKhPRu
1871,2gvqFdogK6CyQBj9qgpexI,single,https://api.spotify.com/v1/albums/2gvqFdogK6CyQBj9qgpexI,Lookin' For That Girl,"Big Machine Records, LLC",2014-01-01,day,1,spotify:album:2gvqFdogK6CyQBj9qgpexI
1872,3RDqXDc1bAETps54MSSOW0,album,https://api.spotify.com/v1/albums/3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version),RCA Records Label,2013-10-04,day,16,spotify:album:3RDqXDc1bAETps54MSSOW0
1873,1TgJXcoFJ7BN0NiViN7wtx,album,https://api.spotify.com/v1/albums/1TgJXcoFJ7BN0NiViN7wtx,"Blood, Sweat & 3 Years",Big Beat Records,2016-06-24,day,16,spotify:album:1TgJXcoFJ7BN0NiViN7wtx
1874,17HsiXfqKUPoTP6Y5ebs1L,album,https://api.spotify.com/v1/albums/17HsiXfqKUPoTP6Y5ebs1L,"Fórmula, Vol. 2 (Deluxe Edition)",Sony Music Latin,2014-02-25,day,19,spotify:album:17HsiXfqKUPoTP6Y5ebs1L
1875,184XWylq7ZF0Hn7da4Tr6W,compilation,https://api.spotify.com/v1/albums/184XWylq7ZF0Hn7da4Tr6W,Happy Hour: The Greatest Hits,Nappy Boy/Konvict Muzik/RCA Records,2014-01-01,year,13,spotify:album:184XWylq7ZF0Hn7da4Tr6W
1876,0syPrVoaVu9ll2YfFoXlse,single,https://api.spotify.com/v1/albums/0syPrVoaVu9ll2YfFoXlse,Beating Heart,Polydor Records,2014-01-01,day,4,spotify:album:0syPrVoaVu9ll2YfFoXlse
1877,58ufpQsJ1DS5kq4hhzQDiI,album,https://api.spotify.com/v1/albums/58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,Atlantic Records,2012-12-07,day,10,spotify:album:58ufpQsJ1DS5kq4hhzQDiI
1878,3UNIPrUxpN2f50vJwOVWGb,album,https://api.spotify.com/v1/albums/3UNIPrUxpN2f50vJwOVWGb,Just Feels Good,Stoney Creek Records,2013-03-26,day,13,spotify:album:3UNIPrUxpN2f50vJwOVWGb
1879,2eRJUtI7nXrQ5uYQ7tzTo9,album,https://api.spotify.com/v1/albums/2eRJUtI7nXrQ5uYQ7tzTo9,ARTPOP,Interscope,2013-11-11,day,14,spotify:album:2eRJUtI7nXrQ5uYQ7tzTo9
